uhhidfs,uhhidp,x1,x2,x3_1,x4_1,x5_1,x5_1other,x6_1,x7_1,x3_2,x4_2,x5_2,x5_2other,x6_2,x7_2,x3_3,x4_3,x5_3,x5_3other,x6_3,x7_3,x3_4,x4_4,x5_4,x5_4other,x6_4,x7_4,x3_5,x4_5,x5_5,x5_5other,x6_5,x7_5,x3_6,x4_6,x5_6,x5_6other,x6_6,x7_6,x3_7,x4_7,x5_7,x5_7other,x6_7,x7_7,x8,x9,x10,x11,x11other,x12,x13a,x13b,x15
1995,3002771,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3322,3001611,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3773,1001847,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3776,3001267,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289400,107450,1,NA,World Food Programme,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4500000,0,4,NA,0,NA,NA,NA
1547,3002506,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000,50000,1,NA,0,NA,NA,NA
1988,3002843,1,1,553333.3333333334,508333.3333333333,3,NA,Mercy cops,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3989,3002849,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1526,3000309,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000000,300000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3746,3001309,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920000,160000,1,NA,WFP,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3782,3001289,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800000,150000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,2000,0,1,NA,UNHCR,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,1002505,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,2000,4,Lutheran world federation,Ceford,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1954,1000816,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276000,23000,3,NA,AFFORD,2019,NA,NA,NA,NA,NA,NA,15000,0,3,NA,LWF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1345,1002530,0,6 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,0,3,NA,ACT alliance and LWF,2019,100000,0,3,NA,World vision,2019,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3932,1000264,1,3 5 6 1,4127333.3333333335,31000,1,NA,UN Women,2019,NA,NA,NA,NA,NA,NA,1440000,120000,3,NA,AFFORD,2019,NA,NA,NA,NA,NA,NA,15000,0,3,NA,"FAO,LWF",2019,200000,0,3,NA,CERFORT,2019,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3930,1000263,1,5 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728000,144000,3,NA,AFFORD,2019,NA,NA,NA,NA,NA,NA,15000,0,1,NA,"FAO,LWF,CERFORT",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1978,3001614,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1977,3001612,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2863,1001209,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728000,150000,1,NA,Afort,2018,NA,NA,NA,NA,NA,NA,50000,0,1,NA,LWF,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1963,3001608,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,0,3,NA,LWF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2541,1002256,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1965,1002538,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,0,3,NA,LWF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2520,1002570,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
25,3000597,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307200,25600,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3326,1001176,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552000,46000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
31,3000852,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228800,102400,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2546,3001285,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291500,136500,1,NA,Afford,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1370,3002510,0,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540000,120000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,4000,2000,3,NA,Aah lwf,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3980,3001293,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921600,76800,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,93333.33333333333,0,2,NA,0,NA,NA,NA
1687,3002453,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492000,41000,1,NA,Afort,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1523,3002625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1377,1000625,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236500,21500,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,2000,2000,3,NA,Lwf,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,1,25000,12000,2
1537,1000617,1,4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000000,500000,1,NA,UNHCR,2017,150000,0,3,NA,LWF,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1133333.3333333333,28333.333333333332,4,NA,0,NA,NA,NA
3979,3001300,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382400,115200,1,NA,WFP,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1030666.6666666666,0,4,NA,0,NA,NA,NA
3953,1000729,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912000,190000,1,NA,AFFORD,2018,NA,NA,NA,NA,NA,NA,30000,0,1,NA,Lwf,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3963,3002452,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40000,4000,2,NA,1,40000,0,2
3783,3001288,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1068000,89000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,5000,0,1,NA,UNHCR,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
4047,3000518,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536000,128000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
24,3000598,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768000,64000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
4011,3000307,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880000,240000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3949,1000725,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075200,89600,1,NA,WFP,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1690,3000281,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3192000,287000,1,NA,Afort,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
26,3000596,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768000,64000,1,NA,"Afod, wfp",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3994,1001732,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2521,1002567,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,0,3,NA,Lutheran World Federation,2019,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1991,1002506,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
32,3000512,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768000,64000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3763,1002536,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,0,3,NA,Mercy corp,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1562,3001208,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000000,25000,1,NA,WFP,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1973,3001706,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,158666.66666666666,19000,3,NA,0,NA,NA,NA
3807,3001217,1,5 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800000,40000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,3000,3000,3,NA,Nuri,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,93333.33333333333,0,4,NA,1,15000,0,1
3984,1000733,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768000,64000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1553,1000866,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700000,156000,1,NA,WFP,2017,NA,NA,NA,NA,NA,NA,20000,0,3,NA,CBM,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1550,1002560,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,50000,3,NA,World vision,2019,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1352,3000253,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648000,54000,3,NA,AFFORD,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3762,1002534,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,0,3,NA,Mercy corp,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1536,1001074,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,300000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1531,1000865,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800000,150000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3784,1000273,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760000,230000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1522,3002626,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53333.333333333336,9333.333333333334,5,From his son,0,NA,NA,NA
3948,3001273,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288000,24000,3,NA,AFFORD,2019,NA,NA,NA,NA,NA,NA,25000,0,3,NA,New Jerusalem Church,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3310,3001601,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,0,3,NA,LWF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2594,1001223,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384000,32000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,8000,4000,4,Aah and lwf,Aah and lwf,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11333.333333333334,3000,1,NA,1,6000,1500,1
3781,3001616,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,100000,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,10000,0,1,NA,UNHCR,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1551,3000287,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,25000,1,NA,WFP,2017,NA,NA,NA,NA,NA,NA,20000,20000,3,NA,CBM,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3360,3002497,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3817,3000838,1,5 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276000,356400,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,20000,2000,3,NA,Cerford,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
4023,3001295,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990000,82500,1,NA,UNHCR,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1900000,16666.666666666668,4,NA,0,NA,NA,NA
2911,3002504,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1375,1000873,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990000,82500,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3770,1001845,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,0,2,NA,Itula Subcounty,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
3952,1001216,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455000,159000,1,NA,WFP,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1519,3002658,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,333333.3333333333,53333.333333333336,5,From the former husband for their children,0,NA,NA,NA
2589,3002836,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1980,3001705,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
23,3002493,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1376,1000616,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864000,72000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,3000,3000,3,NA,Lwf,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32333.333333333332,5333.333333333333,1,NA,1,5000,1000,2
3768,1000245,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105200,92100,1,NA,World Food Programme,2017,NA,NA,NA,NA,NA,NA,40000,0,3,NA,Lutheran World Federation,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2534,1001164,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800000,800000,1,NA,Afford,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2588,3002622,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1367,1001220,0,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440000,120000,1,NA,Wfp,2017,NA,NA,NA,NA,NA,NA,8000,2000,4,Aah,Cbm,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5666.666666666667,733.3333333333334,1,NA,1,11000,2500,1
1353,3000252,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3480000,290000,3,NA,"AFFORD,LWF",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
4039,3000284,1,3 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3930000,1186000,1,NA,AFFORD,2018,NA,NA,NA,NA,NA,NA,30000,0,1,NA,LWF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
