uhhidfs,uhhidp,a2,a3,a4,a5b,hh_type,a13,a16,a16other
315,3000984,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
3492,3002524,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
55,2000463,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
762,3002619,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
782,3002617,Kyegegwa,Kyaka,0,Kyaka II_settlement,1,2,7,NA
1253,2000183,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
1259,2000185,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Boda boda rider
571,3002489,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,2,6,999
1254,2000184,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,5,NA
3486,2000637,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3562,2000690,Kyegegwa,NA,1,NA,0,2,7,NA
778,3002616,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
747,3002553,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
2899,2000194,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual work
302,3000432,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1801,2000430,Kyegegwa,Kyaka South,0,Kyaka II_settlement,0,2,7,NA
3348,3002513,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1821,2000361,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
1249,3002336,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,5,NA
789,3002474,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
918,2000201,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,5,NA
170,2000522,Kyegegwa,Kyaka,1,NA,0,1,2,NA
2945,3001558,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
1823,2000275,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
616,3002481,Kyegegwa,Mpara,0,Kyaka II_settlement,1,1,7,NA
669,3001544,Kyegegwa,Kyaka 11,0,Kyaka II_settlement,1,2,7,NA
1669,2000368,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
289,3000428,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1316,2000397,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,5,NA
3354,3002516,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2895,2000007,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual work
563,3002531,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
3487,3002521,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
565,3002611,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
140,2000460,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
3565,3000402,Kyegegwa,NA,1,NA,0,1,7,NA
2486,2000536,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1261,2000398,Kyegegwa,NA,0,Kyaka II_settlement,1,1,6,999
3363,3001086,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
585,3002612,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
271,2000415,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
3146,3001193,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
155,2000595,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2975,3002457,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
149,3000162,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
3590,3001338,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
312,3000982,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
147,2000458,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1263,2000226,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
3367,2000608,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
1319,2000174,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
1826,2000312,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2119,2000023,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,7,NA
1260,2000198,Kyegegwa,Kyaka,0,Kyaka II_settlement,1,2,6,999
670,3002363,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
3361,2000113,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,5,NA
742,3002566,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,1,7,NA
316,3000992,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
61,2000384,Kyegegwa,Kyaka South,1,NA,0,2,2,NA
1247,2000262,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
152,2000650,Kyegegwa,Kyaka South,1,NA,0,2,5,NA
56,2000462,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
449,3000565,Kyegegwa,Kyaka,1,NA,0,2,7,NA
741,3002565,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,1,7,NA
2059,2000049,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
235,2000601,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
792,3002469,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3157,3001563,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1246,2000263,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2485,2000538,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1819,2000369,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2066,2000031,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1262,2000179,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,999
47,2000389,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
3352,3001082,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
275,2000413,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
574,3002492,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,1,6,999
291,3001006,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
3489,3002459,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
1265,2000221,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
749,3002427,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,7,NA
427,3001548,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2674,2000540,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3364,3001081,Kyegegwa,Kyaka,1,NA,0,2,7,NA
3410,3001189,Kyegegwa,Kyaka south,1,NA,0,2,5,NA
505,3001554,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
277,2000340,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
146,3000409,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
1830,2000527,Kyegegwa,NA,1,NA,0,1,7,NA
1211,2000200,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
52,2000387,Kyegegwa,NA,1,NA,0,2,7,NA
580,3002463,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
569,2000111,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,7,NA
1221,3001101,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
60,2000480,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
3402,3002519,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3362,3001539,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
62,2000385,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
561,3002533,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
559,2000195,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,Boda Boda Rider
750,3002421,Kyegegwa,NA,0,Kyaka II_settlement,1,1,7,NA
46,2000388,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
614,3002483,Kyegegwa,Mpara,0,Kyaka II_settlement,1,1,7,NA
615,3002480,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
562,2000354,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
1473,2000043,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
3144,3001562,Kyegegwa,Kyaka South,1,NA,0,2,6,None
1210,2000254,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
2977,2000006,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
293,3001508,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
2061,2000047,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1474,2000044,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual worker
1252,2000186,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
313,3000995,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
3130,3001512,Kyegegwa,Kyaka North,1,NA,0,2,7,NA
765,3002618,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
3401,3002518,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
153,2000652,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
318,3001008,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
1219,2000001,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
54,2000607,Kyegegwa,Kyaka south,1,NA,0,1,2,NA
311,3000431,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1920,2000548,Kyegegwa,Kyegegwa,1,NA,0,2,6,None
3133,3000999,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
2362,2000643,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
150,2000555,Kyegegwa,Kyaka South,1,NA,0,2,6,Petty traders
791,3002471,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
377,3000347,Kyegegwa,Kyaka,1,NA,0,2,7,NA
290,3001005,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
276,2000417,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
3335,3002349,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
2978,2000251,Kyegegwa,NA,0,Kyaka II_settlement,1,1,6,Casual work
3136,3000993,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1218,3001202,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
223,2000614,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1922,2000013,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,5,NA
1318,2000003,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
2948,3000317,Kyegegwa,Kyaka South,1,NA,0,2,6,Hair dresser
760,3002857,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1800,2000314,Kyegegwa,Kyaka South,0,Kyaka II_settlement,0,2,7,NA
3616,3001734,Kyegegwa,NA,1,NA,0,1,7,NA
234,2000688,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
379,3000566,Kyegegwa,Kyaka,1,NA,0,2,7,NA
1174,3002423,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,7,NA
50,2000599,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
753,2000236,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
2125,2000545,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
314,3000983,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
780,3002614,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,Casual labour
171,2000523,Kyegegwa,Kyaka,1,NA,0,2,2,NA
429,3001552,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
748,3002426,Kyegegwa,NA,0,Kyaka II_settlement,1,2,5,NA
3490,3002527,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
740,3002562,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
2122,2000107,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1192,2000255,Kyegegwa,NA,0,Kyaka II_settlement,1,1,7,NA
3488,3002523,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1817,2000311,Kyegegwa,Kyaka south,1,NA,0,1,5,NA
43,2000319,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
57,2000473,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
151,3000154,Kyegegwa,Kyaka South,1,NA,0,2,5,NA
3134,3001000,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1799,2000547,Kyegegwa,Kyaka South,0,Kyaka II_settlement,0,2,7,NA
920,2000259,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,Non
1822,2000276,Kyegegwa,Kyaka South,1,NA,0,1,5,NA
1797,2000313,Kyegegwa,Kyaka South,0,Kyaka II_settlement,0,2,7,NA
2365,2000541,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
2824,2000250,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,7,NA
1256,2000232,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
1209,2000252,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
1825,2000546,Kyegegwa,Kyaka South,1,NA,0,2,5,NA
1824,2000360,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2366,2000642,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
3143,3001564,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
567,3002633,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,2,7,NA
757,3002422,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,7,NA
3137,2000610,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
42,2000391,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3365,3001087,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3274,3002517,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2491,2000604,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
618,3002485,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
790,3002476,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
758,2000196,Kyegegwa,NA,0,Kyaka II_settlement,1,2,5,NA
759,3002343,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2063,2000033,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,5,NA
1820,2000274,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
560,3002532,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,5,NA
2064,2000038,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
3485,3002525,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
226,2000616,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
781,3002568,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3275,3001004,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
739,3002564,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2958,3001559,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2946,3001560,Kyegegwa,Kyaka South,1,NA,0,1,6,Mason
1251,3002334,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1217,3001200,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual employment
668,3002461,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2490,2000615,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3147,2000371,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1670,2000428,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
1315,2000253,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
746,3002551,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
227,2000613,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2121,2000105,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
1193,3001099,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,7,NA
921,2000205,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,999
2124,2000010,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
45,2000390,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2123,2000008,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3135,3002515,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1829,2000442,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
584,3002858,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2484,2000535,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
743,3002550,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
1324,2000018,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
2932,2000109,Kyegegwa,Kyaka south,0,Kyaka II_settlement,0,1,6,999
919,2000258,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,5,NA
777,3002567,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2950,3000316,Kyegegwa,Kyaka South,1,NA,0,1,6,Butchery
1194,3001203,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,7,NA
428,3001551,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2115,2000239,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
1923,2000014,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Sells charcoal
2302,2000544,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
2947,3002458,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
156,2000641,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
617,3002486,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
1248,2000261,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,5,NA
2831,2000112,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
1266,2000181,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
53,2000321,Kyegegwa,NA,1,NA,0,1,7,NA
51,2000386,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
298,3001553,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
430,3001549,Kyegegwa,Kyaka South,1,NA,0,1,5,NA
2489,2000406,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
917,2000257,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,None
1250,3002335,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2116,2000240,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,999
2825,2000249,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,Casual worker
237,2000404,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
914,2000203,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,5,NA
1220,3001100,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
308,3002353,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1671,2000429,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
2062,2000048,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1216,3002340,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3833,3002546,Kyegegwa,NA,0,Kyaka II_settlement,1,1,5,NA
1668,2000367,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
154,3000411,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2675,2000542,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
2117,2000025,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,999
1798,2000315,Kyegegwa,Kyaka South,0,Kyaka II_settlement,0,1,7,NA
1917,2000359,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
307,3000430,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
582,3002812,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual employment
228,2000602,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
788,2000412,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
303,3000563,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
2118,2000021,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,999
3338,3002350,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
3574,3002545,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2933,2000110,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,999
3483,3002361,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
279,2000414,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
3337,3001190,Kyegegwa,Kyaka south,1,NA,0,2,5,NA
1258,2000187,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
2560,3000405,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
3138,3001001,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1208,2000175,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
915,2000202,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,5,NA
273,2000337,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
278,2000336,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
300,3000427,Kyegegwa,Kyaka South,1,NA,0,1,1,NA
572,3002490,Kyegegwa,Kyaka 2,0,Kyaka II_settlement,1,2,7,NA
620,3002477,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3834,3000393,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3333,2000526,Kyegegwa,Kyaka South,1,NA,0,2,1,NA
3831,3002539,Kyegegwa,NA,0,Kyaka II_settlement,1,2,7,NA
3276,3001192,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
3305,3001003,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
763,3002647,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
568,2000176,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,7,NA
3350,3001083,Kyegegwa,Kyaka South,1,NA,0,1,6,Casual employment
1321,2000227,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,2,6,0
744,3002549,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,None
766,2000338,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
2363,2000644,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
1255,2000230,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,Community Leader
3412,3002520,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,6,Casual labour
2897,2000193,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
44,2000320,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
317,3000997,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1257,2000229,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,None
145,3000408,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
292,3001550,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
2303,2000543,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
288,3001509,Kyegegwa,Kyaka,1,NA,0,1,7,NA
1827,2000370,Kyegegwa,Kyaka South,1,NA,0,1,7,NA
299,2000600,Kyegegwa,Kyaka South,1,NA,0,1,2,NA
3351,3001085,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
3407,2000016,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
2487,2000537,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
1818,2000441,Kyegegwa,Kyaka south,1,NA,0,1,7,NA
764,3002620,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3484,3002522,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
583,3002811,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
1672,2000550,Kyegegwa,Kyaka South,1,NA,0,2,7,NA
756,3002428,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
2067,2000237,Kyegegwa,Kyaka south,0,Kyaka II_settlement,1,1,6,None
1245,2000260,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,6,Social worker
564,2000392,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
1828,2000358,Kyegegwa,Kyaka,1,NA,0,2,7,NA
3591,3001340,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
3411,3001337,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,1,7,NA
297,2000687,Kyegegwa,Kyaka south,1,NA,0,2,7,NA
552,3002530,Kyegegwa,Kyaka South,0,Kyaka II_settlement,1,2,7,NA
