uhhidfs,uhhidp,s1,s2,s3,s4,s5,s6,s7,s8
3535,3002702,1,3,4,2,4,I don't always go there,2,1
3536,3001188,1,1,1,1,1,999,3,1
3537,3001315,1,1,1,1,2,999,2,1
3538,1001338,1,1,1,1,1,999,1,1
3539,1001565,2,2,2,3,2,None,2,1
3540,1001369,2,2,2,2,2,"NA",1,1
3541,1001304,1,1,1,2,2,999,1,1
3542,1001371,1,1,1,2,2,999,1,1
3543,1001571,1,1,1,1,1,999,1,1
3544,1001593,1,1,2,1,1,999,1,2
3545,1001745,1,1,1,2,2,999,2,1
3546,1001595,1,1,2,2,2,999,1,1
3547,1001324,1,2,2,2,2,0,1,1
3548,1001563,1,1,1,2,2,999,2,1
3549,1001368,1,1,2,2,2,999,2,1
3550,1001339,1,2,2,2,2,0,1,1
3551,1001564,1,1,2,2,2,0,1,1
3552,1001370,1,2,2,2,2,0,2,1
3554,2000445,2,2,3,3,3,They associate well,2,2
3555,2000487,2,2,3,3,3,None,2,2
3556,2000305,2,2,3,2,3,None,2,2
3557,2000307,2,2,3,3,3,None,2,2
3558,2000308,2,2,3,3,3,None,2,2
3559,2000310,2,2,3,2,3,None,2,2
3560,2000306,2,2,3,3,3,None,2,2
3561,2000309,2,2,3,3,3,None,1,1
3562,2000690,2,2,3,3,3,None,2,2
3563,2000692,2,2,2,2,2,None,2,2
3564,2000689,2,2,2,2,3,None,2,2
3565,3000402,2,2,3,3,3,None,2,2
3566,2000558,1,2,2,2,2,999,1,1
3567,2000634,1,2,2,2,1,999,1,1
3568,2000633,1,1,1,2,1,999,1,1
3569,2000382,1,1,2,1,2,999,1,1
3570,2000628,1,2,2,1,2,999,1,1
3571,2000631,1,2,2,2,2,999,2,1
3572,2000482,1,2,2,2,2,999,2,1
3573,2000621,1,2,2,2,2,999,2,1
3574,3002545,2,2,2,2,2,999,2,1
3575,3002536,1,1,2,2,2,999,2,1
3576,3000314,1,2,1,1,1,999,2,1
3577,1001116,1,2,2,2,2,999,2,2
3578,3002690,2,2,2,3,2,999,2,2
3579,3002691,2,2,1,1,2,999,2,2
3580,3002692,1,1,2,2,2,999,2,2
3581,3002695,2,2,1,1,1,999,1,2
3582,3001733,4,2,1,3,2,999,2,3
3583,3002711,2,2,1,2,2,999,2,1
3584,3001339,2,3,3,3,3,999,3,2
3585,3001341,2,2,3,2,2,999,2,2
3586,3000010,1,2,2,3,3,999,2,1
3587,3000011,1,1,1,1,3,"999
",1,1
3588,1000831,1,1,2,4,3,999,2,1
3589,3002362,3,2,3,2,3,999,2,2
3590,3001338,2,2,2,3,2,999,2,3
3591,3001340,2,2,3,2,3,999,2,3
3592,3002166,1,1,1,2,1,999,1,1
3593,3002012,1,1,1,2,2,999,1,4
3594,3002168,2,2,2,2,4,Not so much close to the refugees,3,3
3595,3002169,1,2,1,2,1,999,1,1
3596,3002167,3,2,2,4,3,999,3,3
3597,3002011,1,2,1,3,2,999,2,3
3598,3002010,3,2,2,2,2,999,3,3
3599,1001870,1,1,1,2,1,999,1,2
3600,1002236,2,2,2,3,4,Im not close to the refugees,1,2
3601,1001866,1,2,1,1,2,999,3,2
3602,1001867,3,2,1,2,2,999,4,3
3603,1002235,3,2,2,2,2,999,3,3
3604,1002242,3,2,2,2,2,999,3,1
3605,1002812,3,2,1,2,2,999,3,3
3606,3001678,2,2,2,3,2,999,1,1
3607,3001844,3,2,3,3,3,999,2,1
3608,3002033,3,2,2,2,1,999,3,1
3609,3002036,3,3,3,2,3,999,2,1
3610,3001525,2,2,2,2,2,999,2,2
3611,3001260,3,2,2,3,3,999,3,2
3612,3001442,2,3,2,3,3,",999",2,1
3613,3002855,3,4,3,3,1,"O

",1,1
3614,3001313,1,2,1,3,2,999,2,1
3615,3001314,2,2,3,3,3,999,2,2
3616,3001734,1,1,1,2,2,999,1,1
3617,4003617,1,2,3,2,3,999,2,1
3618,3002757,2,2,2,2,2,999,2,2
3619,3002141,1,1,2,2,1,999,1,1
3620,1001611,1,1,1,1,1,999,1,1
3621,1001862,2,2,2,2,2,999,1,1
3622,1002766,1,2,2,2,2,999,1,1
3623,1002777,1,2,2,2,2,999,2,2
3624,1002787,1,2,2,2,2,999,2,1
3625,1002790,1,2,2,2,2,999,2,1
3626,3001312,2,1,2,3,1,999,2,2
3627,3000950,2,2,2,2,3,None,2,1
3628,3002234,2,2,2,2,1,None,2,1
3629,3002237,2,2,2,2,2,None,2,2
3630,3002238,1,1,3,2,3,None,2,1
3631,3002233,2,2,2,2,2,None,2,1
3632,3002235,1,1,2,1,2,None,2,1
3633,3002236,2,2,2,2,2,None,2,2
3634,3002266,2,2,2,2,1,None,1,1
3635,3002279,2,2,1,2,2,None,3,1
3636,3002252,2,3,2,3,2,999,3,2
3637,3002253,2,2,2,2,2,999,2,2
3638,3002256,2,2,2,1,1,999,2,1
3639,3002254,2,2,2,2,2,999,2,1
3640,3002262,2,1,2,2,2,999,2,2
3641,3001421,2,2,2,2,1,999,2,1
3642,3002258,2,2,2,2,2,999,2,1
3643,3002259,2,2,2,2,3,999,3,1
3644,3002239,2,2,2,2,3,999,2,1
3645,3002242,2,2,2,2,3,999,2,3
3646,3001413,3,2,3,2,3,999,2,2
3647,3001398,2,2,2,2,2,999,3,2
3648,3001399,2,1,2,2,2,999,2,1
3649,3001400,2,2,2,2,2,999,2,2
3650,3002190,1,2,2,4,2,None,3,1
3651,3002191,3,4,4,4,4,The relationship is not good.,4,3
3652,3002194,1,2,2,2,2,None,1,1
3653,3002143,1,2,2,2,2,None,1,1
3654,3002193,1,2,2,2,2,None,1,1
3655,3001894,1,2,2,2,2,None,1,1
3656,3001911,1,2,2,2,2,None,1,1
3657,3001912,1,2,2,2,2,None,3,1
3658,3002271,3,3,3,3,3,Part of them,1,1
3659,3002231,3,2,2,2,2,Non,2,1
3660,3002269,3,2,4,3,4,No bussiness,2,3
3661,3002270,3,2,2,2,2,Non,2,3
3662,3002267,3,3,4,3,4,No bussiness,2,3
3664,3002228,2,2,2,2,4,Not in bussiness,2,1
3665,3002229,3,2,2,2,2,Part of them,2,1
3666,3002232,3,3,2,2,2,Non,2,3
3667,3002276,3,3,3,3,2,Part of them,2,2
3668,3002201,3,2,2,3,4,Does not do any business,2,1
3669,3002200,2,2,2,3,3,999,3,1
3670,3001967,2,2,3,3,3,999,2,1
3671,3000013,3,3,3,4,3,999,2,1
3672,3001892,1,2,2,3,3,999,2,1
3673,3001840,2,2,2,3,3,999,2,1
3674,3001866,2,2,2,3,5,Have no energy to do business,3,1
3675,3002281,2,2,3,3,3,999,2,1
3676,3002283,2,2,2,2,2,999,2,2
3677,3002287,2,2,2,2,2,999,2,2
3678,3002176,2,2,2,2,2,999,3,2
3679,3002282,2,2,2,2,2,999,2,2
3680,3001905,2,2,2,2,2,999,2,2
3681,3001887,2,2,2,2,2,999,2,2
3682,3001869,2,2,1,2,1,999,2,2
3683,3001889,2,2,2,2,2,999,2,2
3684,3001891,2,2,1,1,1,999,2,2
3685,3002210,2,3,3,3,4,Limited time of meeting.,3,1
3686,3002263,3,3,1,3,3,999,3,2
3687,3002257,2,3,3,3,3,999,3,3
3688,3002197,2,2,2,2,3,999,1,1
3689,3001924,2,3,4,4,4,Language barrier,3,2
3690,3002001,3,3,3,4,2,999,2,2
3691,3001969,2,3,3,2,3,999,3,1
3692,3001870,2,3,2,4,4,Rarely go to the host community.,2,2
3693,3002003,3,3,3,3,2,999,3,3
3694,3001910,2,3,3,3,3,999,2,3
3695,3001914,2,2,3,3,3,999,2,2
3696,3001913,2,3,3,3,3,999,2,2
3697,3001972,2,2,3,3,3,999,2,2
3698,3000196,2,3,3,3,3,999,2,2
3699,3000079,3,3,3,3,3,999,2,2
3700,3000076,3,3,3,3,3,999,3,2
3701,3000077,3,3,3,4,3,999,3,2
3702,3000114,2,2,3,3,3,999,3,2
3703,3000110,2,3,3,3,3,999,3,2
3704,3000115,2,3,3,3,3,999,3,2
3705,3002280,2,2,3,2,2,999,2,2
3706,3002202,2,2,3,3,3,999,3,1
3707,3002278,3,2,2,3,3,999,2,2
3709,3002264,2,2,3,2,3,999,2,1
3710,3002213,2,2,3,3,2,999,2,1
3711,3002208,3,2,3,3,2,999,2,1
3712,3002285,3,2,2,3,2,999,2,1
3713,3001479,3,2,3,2,3,999,2,1
3714,3001478,3,2,2,2,3,999,3,1
3715,3001480,3,2,3,3,2,999,3,1
3716,3001971,3,2,2,3,3,999,2,1
3717,3001634,3,2,2,2,2,No rarely recorded,2,2
3718,1002793,3,2,2,2,2,No rarely recorded,1,1
3719,1002796,2,1,2,2,2,No rarely recorded,1,1
3720,1002874,2,1,1,2,1,No rarely recorded,1,1
3721,1002797,3,1,1,1,1,No rarely recorded,1,1
3722,1002873,3,2,1,2,2,No rarely recorded,1,1
3723,1002872,3,2,2,2,2,No rarely recorded,1,1
3724,1002870,3,2,2,2,2,No rarely recorded,2,1
3725,3000123,1,1,1,1,1,Not applicable,1,1
3726,1002641,1,1,1,1,1,Not applicable,1,1
3727,1001858,1,1,1,1,1,Not applicable,1,2
3728,3000803,2,2,2,3,3,999,3,2
3729,3001677,4,3,3,3,3,999,3,1
3730,3002037,2,2,3,2,3,999,2,2
3731,3001532,1,1,1,1,1,Not applicable,2,1
3732,3001631,1,1,1,1,1,Not applicable,1,1
3733,3001632,1,1,1,1,1,Not applicable,1,1
3734,3001630,2,2,2,2,2,Not applicable,2,1
3735,3002158,1,2,2,1,2,Not applicable,2,1
3736,1002775,1,1,1,2,2,Not applicable,2,1
3737,1002813,1,1,1,1,1,Not applicable,2,1
3738,1002778,1,1,1,1,1,Not applicable,2,1
3739,1002811,2,2,2,2,2, Not applicable,3,1
3740,1002794,1,1,3,3,3,Not applicable,2,1
3741,3002035,1,1,1,1,1,Not applicable,1,1
3742,3001057,1,2,1,2,1,None,1,1
3743,3000257,1,2,2,2,2,None,2,1
3744,1001188,1,2,2,2,2,None,2,1
3745,3001303,2,3,3,3,3,None,2,2
3746,3001309,1,2,2,3,3,None,2,1
3747,1002247,2,2,1,3,2,None,2,2
3748,1002246,2,3,3,3,2,None,2,2
3749,1002245,1,2,2,2,2,None,2,2
3750,1002055,1,2,1,2,2,None,2,1
3751,1002054,1,1,1,2,1,None,1,1
3752,1002053,2,2,2,2,3,None,1,1
3753,1002056,1,2,1,2,2,None,2,1
3754,1000931,2,2,2,2,2,999,1,2
3756,2000583,1,3,3,1,3,999,2,2
3757,2000584,1,2,2,1,3,None,2,998
3758,2000585,2,2,2,2,2,None,2,3
3759,2000586,1,998,3,3,1,999,1,1
3760,2000344,2,1,1,1,2,999,1,2
3761,1002535,1,2,2,2,2,Not applicable,2,1
3762,1002534,2,2,2,2,2,Not applicable,2,1
3763,1002536,1,2,2,2,2,Not applicable,2,1
3764,1002568,1,2,2,2,2,Not applicable,2,1
3765,1002569,2,2,2,2,2,Not applicable,2,1
3766,1000278,1,2,2,2,2,Not applicable,2,1
3767,1000277,1,2,2,2,2,Not applicable,2,1
3768,1000245,1,1,1,2,2,Not applicable,2,1
3769,1002068,2,2,2,2,2,999,2,1
3770,1001845,2,2,2,2,2,Not applicable,2,1
3771,1001846,1,2,1,2,2,999,2,1
3772,1001844,1,2,2,2,1,Not applicable,2,1
3773,1001847,1,2,2,1,1,Not applicable,2,1
3774,3001268,1,2,2,2,2,Not applicable,2,1
3775,3001274,1,2,2,2,3,Not applicable,2,2
3776,3001267,2,2,2,2,3,Not applicable,2,1
3777,3001265,1,2,2,2,2,Not applicable,2,2
3778,3001724,2,2,2,2,2,0,1,1
3779,3001609,2,2,2,2,2,0,2,1
3780,3001617,1,1,2,2,2,0,1,1
3781,3001616,2,2,2,1,2,0,1,1
3782,3001289,1,2,1,2,1,0,1,1
3783,3001288,2,2,2,1,2,0,2,1
3784,1000273,1,1,1,1,2,0,1,1
3785,1000272,1,2,1,2,1,0,2,1
3786,3001618,2,2,2,2,3,0,2,2
3787,1002248,2,2,1,2,2,0,2,1
3788,1002555,1,1,1,2,5,Language barrier,2,2
3789,1002554,1,2,1,2,2,0,1,2
3790,1002556,2,2,2,1,2,0,2,1
3791,1000626,1,3,2,3,3,999,2,3
3792,1002557,2,2,2,2,1,0,3,1
3793,3001394,1,2,2,2,2,999,2,2
3794,3001219,1,2,1,2,2,0,2,1
3795,3001396,3,3,3,3,3,999,4,3
3796,3001698,3,2,2,2,2,None,4,3
3797,1000640,1,2,2,3,2,None,3,3
3798,1000247,3,3,3,3,3,999,2,3
3799,1000248,3,3,3,3,3,None,2,3
3800,1000129,1,1,2,2,2,None,2,3
3801,1000213,1,1,1,2,2,999,2,3
3802,1000281,3,3,3,3,3,999,3,3
3803,1001841,1,1,1,1,1,None,1,1
3804,1002065,3,2,2,2,3,999,2,1
3805,1001840,3,3,3,3,3,999,2,3
3806,1001823,3,2,2,3,1,999,2,1
3807,3001217,3,2,2,2,2,999,2,3
3808,1002572,2,2,2,3,3,None,3,1
3809,3002772,2,2,2,3,1,None,3,1
3810,1002497,3,2,2,3,1,None,1,1
3812,3002835,3,3,2,2,3,None,3,1
3813,3002839,2,2,2,3,3,None,2,2
3814,3002780,1,2,2,2,3,None,3,1
3815,3000837,1,2,2,3,2,None,3,2
3816,3000836,2,2,2,2,1,None,3,3
3817,3000838,3,3,2,3,2,None,3,2
3818,3000832,2,3,2,2,2,None,2,2
3819,3000834,3,3,2,3,3,None,2,2
3820,3000835,1,2,2,3,3,None,998,2
3821,3000833,1,2,2,2,3,none,2,1
3822,1001815,2,2,2,2,3,None,3,2
3823,1001842,1,1,2,2,2,None,3,1
3824,2000342,4,2,1,2,1,999,1,1
3825,2000589,1,1,1,1,1,999,1,1
3826,2000433,1,1,1,1,1,999,1,1
3827,2000510,1,1,1,1,1,999,1,1
3828,2000508,1,2,2,1,1,999,2,1
3829,2000472,1,2,1,2,1,999,1,1
3830,2000300,1,1,1,1,1,999,1,1
3831,3002539,1,1,2,1,1,999,4,1
3833,3002546,1,1,2,1,1,999,3,1
3834,3000393,4,5,3,1,1,999,1,1
3835,3000775,1,2,3,2,2,999,2,1
3836,3001164,1,1,1,1,2,999,1,1
3837,3000924,2,2,1,2,4,No money,2,2
3838,3000970,2,2,2,3,3,999,2,2
3839,3000396,2,1,1,1,1,999,1,1
3840,3000971,2,2,2,3,2,999,2,3
3841,3000395,1,1,2,2,2,999,2,1
3842,3001165,1,2,1,1,1,999,2,4
3843,3000398,1,1,2,2,2,999,1,1
3844,3000977,2,2,2,2,2,999,2,3
3845,3001163,2,2,2,3,3,999,3,2
3846,3000976,2,2,2,2,2,999,2,2
3847,3001162,2,2,3,3,3,999,2,2
3848,3000981,2,2,2,3,3,999,2,2
3849,3000785,2,2,2,2,2,999,2,3
3850,3000975,2,2,3,3,3,999,2,2
3851,3000782,2,2,2,2,2,999,2,2
3852,3000979,2,2,3,3,4,No money for accessing the market every time to buy items,2,2
3853,3000773,2,2,2,3,4,No money,2,3
3854,3000786,2,2,3,3,3,999,3,2
3855,3000423,2,2,2,2,2,999,2,2
3856,3000787,2,2,4,3,4,No money to keep purchasing items from the bussiness people,3,2
3857,3000425,2,2,2,2,2,999,2,2
3858,3000461,2,2,3,3,2,999,2,1
3859,3000426,2,2,2,2,2,999,2,2
3860,3001153,2,2,3,2,2,O,3,2
3861,3001626,2,2,1,2,2,O,2,2
3862,3001625,2,1,1,2,1,O,2,1
3863,3001628,2,3,2,2,2,O,2,2
3864,3002067,2,1,2,2,2,0,3,2
3865,3000927,2,2,2,2,2,0,2,2
3866,3000954,2,3,3,3,2,0,2,1
3867,3000960,3,3,3,3,3,0,2,2
3868,3000955,3,3,3,3,3,0,3,2
3869,3000925,2,2,2,2,2,0,2,2
3870,3000439,2,2,1,2,2,0,3,2
3871,3001155,3,2,3,4,1,0,3,3
3872,3000957,2,2,3,3,3,0,3,2
3873,3000958,2,2,2,2,3,0,2,2
3874,3000399,2,2,3,2,3,0,3,3
3875,1000694,2,2,2,3,2,0,2,3
3876,1000566,2,2,2,3,4,0,2,1
3877,1000519,2,2,3,4,2,0,3,2
3878,1002116,2,2,1,2,2,0,2,2
3879,1002118,3,2,1,2,2,00,1,1
3880,3001445,2,2,2,3,3,999,3,3
3881,1002117,2,2,2,2,2,0,2,2
3882,3001444,2,2,2,2,3,999,2,2
3884,3001443,2,2,2,3,3,999,3,3
3886,3000009,2,2,3,3,3,999,3,3
3887,1001274,2,2,1,1,1,0,1,2
3888,3000923,2,2,2,3,2,999,3,3
3889,1001275,1,2,1,1,5,He has nothing to share at all.,2,2
3890,3000922,2,2,2,3,3,999,3,3
3891,1001276,2,2,2,3,2,0,1,1
3892,3000455,2,2,2,3,3,999,3,2
3893,1001093,2,2,2,2,2,0,2,2
3894,3000454,2,2,2,2,3,999,3,3
3895,3000453,2,2,2,3,3,999,3,3
3896,3001148,2,2,2,2,2,0,2,2
3897,3000968,2,2,2,2,2,0,1,1
3898,3000966,2,2,2,2,2,0,2,2
3899,3000964,2,2,2,3,2,0,3,2
3900,3000965,2,2,2,2,2,0,2,2
3901,3000967,2,2,2,3,2,0,2,2
3902,3000456,2,2,2,2,2,0,2,1
3903,3000457,2,2,2,2,2,0,2,1
3905,3000974,3,2,3,3,3,0,1,1
3906,3000972,2,2,2,2,2,0,2,1
3907,3000910,3,3,2,3,3,0,2,3
3908,3000414,3,2,2,3,3,O,2,1
3909,3000415,3,2,3,3,3,O,2,1
3910,3000416,1,2,2,3,2,0,1,1
3911,3001422,2,1,2,2,2,none,2,2
3912,3001423,2,1,2,1,2,none,3,1
3913,3001425,1,2,1,1,1,none,1,2
3914,3001426,1,2,1,2,2,none,1,2
3915,3000784,2,2,2,2,3,none,2,2
3916,3000448,1,1,2,3,2,none,2,2
3917,3000440,2,1,1,1,2,none,1,1
3918,3000447,2,2,3,2,1,none,2,1
3919,2000423,1,3,2,2,3,None,2,3
3920,2000425,2,1,1,2,2,None,2,2
3921,2000424,1,1,2,2,1,None,2,2
3923,1000174,1,2,2,2,2,999,2,1
3924,1000757,3,2,2,3,2,999,2,1
3925,1000355,2,2,2,3,2,999,2,1
3926,1002022,2,2,3,3,3,999,3,2
3927,1000425,3,2,2,3,2,999,2,1
3928,3001723,1,1,1,2,1,999,2,1
3929,3001722,1,1,2,3,2,999,2,1
3930,1000263,2,2,2,2,2,999,2,2
3931,1000262,3,2,3,2,3,999,2,2
3932,1000264,1,1,2,2,3,999,3,2
3933,1000206,1,2,2,2,2,999,2,1
3934,1000209,2,2,2,2,1,999,2,2
3935,1000210,2,2,2,2,3,999,2,2
3936,1000265,1,2,2,2,2,999,2,2
3937,3000513,1,2,3,2,3,999,3,2
3938,3000508,1,2,2,2,2,999,2,2
3939,3001615,1,2,3,3,3,999,3,1
3940,3000507,3,3,2,1,3,999,2,2
3941,3000509,2,2,2,3,3,999,2,2
3942,1002069,1,2,1,3,3,999,3,1
3943,1001829,1,2,3,3,3,999,2,1
3944,1002489,1,2,3,2,3,999,2,1
3945,1002067,1,1,2,2,3,999,3,1
3946,3001269,1,2,3,3,3,999,2,2
3947,3001266,1,1,2,2,3,999,2,2
3948,3001273,2,2,2,2,3,999,2,2
3949,1000725,2,2,2,3,3,Not applicable,2,2
3951,1001165,2,2,3,3,3,O,3,3
3952,1001216,3,3,3,3,3,O,3,2
3953,1000729,2,1,2,2,2,O,1,1
3954,1000732,3,2,3,3,3,O,2,3
3955,1000615,2,2,2,2,2,0,2,1
3956,3000844,1,2,2,2,2,O,1,1
3957,3001280,2,2,2,2,2,0,2,2
3958,3000874,2,1,2,2,1,O,1,1
3959,3002775,3,3,2,2,2,O,2,2
3960,3002778,1,2,2,2,2,O,1,1
3961,3002448,2,2,2,2,2,O,2,2
3962,3002450,1,2,2,3,2,O,2,1
3963,3002452,2,2,2,3,2,O,2,2
3964,1001939,3,2,2,2,2,O,1,1
3965,1001940,2,2,2,2,2,O,2,1
3966,1001848,2,3,3,3,2,O,2,2
3967,1001189,2,2,2,3,2,O,2,3
3968,1000604,3,3,3,4,3,0,2,2
3969,3001619,1,1,1,2,2,0,2,1
3971,1001813,3,1,1,1,4,The refugees are quite far away from where I stay,1,1
3972,1001824,2,2,3,3,3,Not applicable,2,1
3973,3000491,1,2,2,2,1,Not applicable,2,2
3974,3001301,2,2,2,2,2,Not applicable,2,1
3975,3000516,2,2,1,2,2,Not applicable,2,2
3976,3000487,2,2,2,2,2,Not applicable,1,1
3977,3001299,1,2,2,2,2,Not applicable,2,2
3978,3001297,3,4,2,5,4,"I fear because I'm aware that some people are hunting to kill me, they are linked to the ongoing war back home.",4,3
3979,3001300,2,2,2,2,2,Not applicable,2,1
3980,3001293,2,2,2,2,2,Not applicable,2,2
3981,3001291,2,2,2,2,2,Not applicable,2,2
3982,3001206,2,2,2,2,3,Not applicable,2,2
3983,1000636,1,2,2,2,2,Not applicable,2,2
3984,1000733,1,2,1,2,1,Not applicable,2,2
3986,3002499,1,2,2,2,2,None,2,1
3987,3002496,1,1,1,2,1,None,1,1
3988,3002495,1,2,2,2,2,None,2,1
3989,3002849,1,2,2,2,2,None,2,2
3990,3002848,2,3,3,3,3,None,2,2
3991,3002847,1,2,1,2,1,None,2,1
3992,1001734,2,3,2,3,2,None,2,2
3993,1001731,1,1,1,2,1,Nothing,2,1
3994,1001732,1,1,1,2,1,None,2,1
3995,1001733,1,2,2,2,2,None,2,1
3996,1001472,1,1,1,2,1,None,2,2
3997,1001504,1,2,2,3,3,None,2,1
3998,1001505,1,2,2,2,3,None,2,1
3999,1002063,1,2,2,2,2,None,2,1
4000,1001506,1,1,1,2,1,None,1,1
4001,1001186,1,2,2,3,2, None,2,2
4002,3001302,2,3,2,3,3,None,2,2
4003,3002441,2,2,2,3,2,Not applicable,2,2
4004,3002440,1,2,2,1,1,Not applicable,2,1
4005,3002188,2,2,2,3,2,None,2,2
4006,3002189,2,2,1,2,2,Not applicable,2,1
4007,3002289,1,2,1,3,2,Not applicable,2,1
4008,3002439,1,2,2,3,2,Not applicable,2,1
4009,3002187,2,2,2,1,1,Not applicable,1,1
4011,3000307,2,2,3,3,3,O,3,2
4012,3000278,2,2,2,3,3,None,2,2
4013,3000277,3,3,2,3,3,O,3,2
4014,3000311,1,1,2,2,2,None,2,2
4015,3000312,2,3,3,3,3,0,3,2
4016,3000313,2,2,3,3,3,0,3,3
4017,3001061,2,2,3,3,1,O,2,2
4018,3001056,2,2,2,3,1,None,2,1
4019,3001286,1,1,2,2,2,O,2,1
4020,3001279,2,2,2,3,3,None,2,2
4021,3001282,1,2,2,3,3,0,3,2
4022,3001296,3,2,2,2,2,None,2,2
4023,3001295,2,2,2,2,3,None,3,2
4024,3001294,2,2,2,3,2,0,3,2
4025,3001298,3,3,2,3,2,O,2,3
4027,1000254,2,2,2,4,3,None,3,2
4028,3002773,2,2,2,2,2,0,3,1
4029,1002575,3,3,3,4,3,None,4,2
4030,1002574,2,2,2,3,2,None,2,1
4031,3001218,2,3,3,3,2,None,3,2
4032,3000294,2,2,1,2,2,Not applicable,2,1
4033,3002494,2,2,3,3,2,Not applicable,2,2
4034,3002501,2,2,2,3,2,Not applicable,1,1
4036,3002850,2,2,2,3,3,Not applicable,2,1
4037,3002846,3,3,3,3,3,Not applicable,2,1
4038,1000606,2,2,2,3,3,0,2,2
4039,3000284,2,3,3,3,2,0,2,2
4040,1001158,2,2,2,2,2,O,2,2
4041,1001830,1,1,2,2,2,0,2,1
4042,1002491,2,2,3,3,3,0,2,1
4043,1001826,1,2,2,2,2,0,1,1
4044,1001843,1,1,1,2,2,0,1,1
4045,3001215,2,2,3,3,3,0,2,2
4046,3000515,2,2,2,3,3,Not applicable,2,2
4047,3000518,2,2,2,2,2,Not applicable,2,1
4048,3000517,2,2,2,2,2,Not applicable,2,2
4049,3000484,2,2,2,2,2,Not applicable,2,2
4050,3000511,1,2,2,2,3,Not applicable,1,2
4051,3000510,1,2,2,2,2,Not applicable,2,2
4052,3000514,2,2,1,3,3,Not applicable,2,2
4053,3001263,2,2,2,2,1,Not applicable,2,1
4054,3001620,2,2,3,3,3,0,2,2
4055,1001828,3,2,2,2,2,0,2,1
4056,3001213,2,2,2,2,2,0,3,3
4057,3001214,2,2,3,3,3,0,2,2
4058,1001278,1,2,2,3,2,999,2,1
4059,1000552,1,2,2,2,3,999,2,1
4060,1002309,3,1,2,2,2,999,2,1
4061,1002633,3,2,2,2,2,999,2,1
4062,1000490,1,2,2,2,2,none,1,1
4063,1002164,1,2,2,2,2,none,1,2
4064,3001158,2,2,2,2,2,none,1,1
4065,3001447,2,2,2,2,2,none,1,2
4066,3001446,2,2,2,2,2,none,1,1
4067,3001449,5,4,2,3,3,none,2,2
4068,3000771,2,2,2,2,2,none,1,1
4069,3000435,2,2,2,2,2,none,2,2
4070,3000434,2,2,2,2,2,none,2,1
4071,1002693,1,1,1,1,1,0,1,1
4072,3002068,2,1,1,2,2,0,2,1
4073,1001159,4,1,1,1,2,0,2,1
4075,3000534,1,1,1,2,2,Often,1,1
4076,1002770,1,1,1,1,2,Often,1,1
4077,1002207,1,1,1,1,3,Occasionally,1,1
4078,1002795,1,1,2,2,3,Occasionally,1,1
4079,1002229,1,1,1,2,2,Often,1,1
4080,1002768,1,2,2,3,2,None,1,1
4081,1002772,1,1,1,2,2,Often,1,1
4082,1002771,1,1,2,2,2,Often,1,1
4083,3001674,1,1,1,2,2,Often,2,1
4084,3001629,1,2,2,2,2,Often,1,1
4086,1002682,1,1,1,2,2,Often,1,1
4087,3001533,1,1,1,2,1,Very often,1,1
4088,1002817,1,2,2,2,2,Often,1,1
4089,3001676,1,2,2,2,2,Often,1,1
4090,1002685,1,1,2,2,1,Often,1,1
