uhhidfs,uhhidp,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_14,c5_15,c5_16,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,c6_7,c6_8,c6_9,c6_10,c6_11,c6_12,c6_13,c6_14,c6_15,c6_16,c6_17,c6_18,c7,c8,c8b
2814,3000286,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,3,0.225,0.16875,1
21,3000856,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,2,0.2,0.045,1
1348,3000279,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,3,1,2,3,2,0.225,0.225,1
4033,3002494,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,3,2,4,3,1
3779,3001609,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,2.5,1
2533,3002653,3,1,0,0,0,2,0,0,0,0,0,0,4,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,2,8,0.025,0.025,1
1349,3000270,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,3,0.225,0.2,1
3977,3001299,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,2,4,0.2,0.1,1
3341,1000996,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0.1125,0.1125,1
3935,1000210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0.225,0.1,1
3331,1001212,3,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,2,0,0,0,1,0,2,6,4,3,3,6,0.2,0.1,1
1521,3002660,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1.5,1.5,1
3814,3002780,4,1,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,3,4,2,1
1543,1000622,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,2,2,3,4,1.225,1.113,1
3990,3002848,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,5,4,1,1,2,4,1,1,1
3969,3001619,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,8,1,2,2,7,0.225,0.16,1
4014,3000311,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,3,1,3,3,4,0.225,0.15,2
1360,1000253,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,5,2,3,3,6,0.225,0.0125,1
3787,1002248,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,4,3,3,1
1380,1000134,4,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,2,3,0,6,0.5,0.5,1
1953,1000744,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,2,5,0.225,0.2,1
3777,3001265,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,5,0.2,0.1,1
4000,1001506,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,1,1,1,5,2,2,1
3793,3001394,4,2,0,0,0,1,1,0,0,0,0,0,3,5,0,0,1,0,0,0,1,1,0,0,0,0,1,3,7,1,2,5,5,0.1,0.1,1
2553,1000619,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,2,7,2,2,2,8,0.225,0.225,2
3961,3002448,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,2,1,0.5,5
1961,1000609,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,2,0,0,2,0,0,1,1,1,1,3,8,0.225,0.2,1
3772,1001844,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,1,2,2,2,1,1
3321,3001610,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,2,1,1.25,1.25,1
3955,1000615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0.225,0.169,2
3957,3001280,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.225,0.16,1
3823,1001842,3,1,0,0,0,1,1,0,0,0,0,0,1,2,0,1,1,0,0,1,1,1,0,0,0,1,0,1,3,2,2,2,4,150,40,1
1558,1000862,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,4,4,1,3,5,0.3,0.2,1
1968,3001709,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1
3311,1001431,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,2,0,0,1,4,3,3,2,4,0.65,0.6,1
3775,3001274,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,1,2,0.2,0.025,1
3358,3000297,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0.02,0.01,1
2544,3001059,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,0,0,1,2,6,2,3,3,7,0.01,0.01,2
3978,3001297,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,2,4,3,1,1.35,1,1
1563,3001212,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,5,2,2,1,2,0.7,0.55,1
2585,3002578,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,1,5,2,4,3,4,10,3.4,10
4003,3002441,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,4,1,1,2,3,2,1.5,2
1561,3001209,3,1,0,0,0,1,2,0,0,0,0,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,5,1,2,2,7,0.2,0.05,1
3329,1000246,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0.2,0.1,1
1693,1000727,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0.225,0.1688,1
1356,3002781,3,1,0,0,1,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,1,1,0,0,0,1,0,2,2,2,3,3,3,2.5,2,1
1539,3001058,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3,5,0.225,0.1125,1
3812,3002835,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,1,1,0,0,0,1,0,5,7,1,2,3,3,3,2,1
3996,1001472,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,4,38,3,1
3771,1001846,4,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,2,1,1
2600,1001916,4,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1.5,1.5,1
1959,1000286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,1,2,0.15,0.1,1
2555,3002571,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,4,2,2,3,4,4,4,1
3791,1000626,2,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,2,0.22,0.22,1
3344,3001307,2,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,0.1125,0.1125,2
4021,3001282,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0.225,0.15,1
4024,3001294,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,2,1,1,3,4,0.225,0.15,1
3981,3001291,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,2,2,0.2,0.1,1
3988,3002495,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,2,1.5,1.5,1
4030,1002574,4,1,0,0,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,3,1,3,4,4,5,2.5,1
1354,1001078,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,3,3,4,0.225,0.2,1
4006,3002189,5,2,1,0,2,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,2,0,0,2,4,1,2,3,5,3,2,1
4032,3000294,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,1,2,0.02,0.005,1
4051,3000510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3,0.15,0.045,1
1529,1001197,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,0.15,0.075,1
3933,1000206,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,1,1,6,0.15,0.1,1
2547,1000741,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,4,7,0.1125,0.1125,1
4044,1001843,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,1,1,30,4,1
4043,1001826,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,4,5,5,5,4,3,15,5,1
3789,1002554,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,3,1,1,2,3,2,2,1
2556,3002570,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,4,1,1,2,3,2,2,1
3998,1001505,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,0,0,1,0,1,3,2,2,2,8,3,3,1
3983,1000636,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2,6,1,2,3,5,0.2,0.1,1
3747,1002247,3,1,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,6,2,1,3,4,10,10,1
2597,1001914,5,2,0,0,0,3,1,0,0,0,0,1,2,6,0,1,1,0,0,0,3,1,0,0,0,0,0,4,8,5,6,8,6,6.5,6.5,1
1960,1000287,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,2,0.225,0.15,1
4054,3001620,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,2,0.225,0.16,1
1689,1001157,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0.225,0.16875,1
3765,1002569,7,1,0,0,2,3,1,0,0,0,0,0,3,2,0,0,1,0,0,1,3,1,0,0,0,0,0,1,10,8,15,15,6,2.5,2,1
2543,3001283,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6,1,2,2,3,0.1125,0.1125,1
4046,3000515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0.15,0.075,1
3946,3001269,2,1,1,1,1,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,2,0,0,1,5,1,2,2,5,0.225,0.2,1
3815,3000837,4,1,0,0,0,1,1,0,0,0,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,3,1,3,13,6,0.9,0.5,1
3750,1002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,4,4,1
2550,3000845,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,5,1,2,1,3,0.5,0.5,1
2559,3002443,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,2,2,2,6,2,1.5,1
1989,1002508,3,1,0,0,1,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,2,4,2,2,2,6,5,2,1
3307,3002838,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2,1,3,1.256,1.25,1
1373,3002786,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,2,4,3,2,2,2
1362,1000255,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0.225,0.2245,1
3314,1000279,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,3,4,0.15,0.15,1
3328,3002576,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.1,0.1,1
3764,1002568,3,1,1,0,0,0,1,0,0,0,0,1,1,3,0,2,1,0,1,1,1,3,0,1,0,1,0,2,7,4,7,7,7,5,3,1
4027,1000254,2,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,2,5,2,4,4,4,0.225,0.15,1
34,1000730,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.15,1
2879,3000276,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,0.2,0.2,2
1962,3001613,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,3,1,2,4,6,1.5,1.5,1
2591,1000266,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,1,0,2,4,2,2,2,5,2.5,2,1
3332,1000124,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,1,1,2,2,0.15,0.05,1
3818,3000832,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,2,6,1,3,2,3,0.225,0.015,1
2876,3002126,5,1,1,0,0,0,0,0,0,0,0,1,2,2,0,3,1,0,1,2,1,1,0,1,0,1,1,5,6,2,4,4,5,6,5,2
1527,3000310,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,3,0.525,0.2625,2
3942,1002069,3,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,6,2.5,1
1559,1000813,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.2,0.15,1
2860,1001850,6,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,2,1.8,1
36,1000724,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,2,2,0.23,0.12,2
2880,3000275,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0.1,0.1,1
3804,1002065,4,0,0,0,0,1,1,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,3,3,3,1
2522,1002566,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,1,0.5,1
3788,1002555,6,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,3,5,7,9,4,3.5,1
3800,1000129,4,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,4,4,0.1,0.1,1
2586,1002571,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,3,1,2,2,4,3,2.9,1
3993,1001731,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,8,3,3,6,5,2,2,1
2590,3002837,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,1,4,1.36,1.3,3
3761,1002535,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,0,0,0,0,0,2,15,4,4,4,6,3,2,1
3751,1002054,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1
2919,3000500,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,2,0.225,0.06,1
2537,3000296,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,3,3,7,0.25,0.25,1
1691,3002454,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,0.2,0.1688,1
3797,1000640,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0.025,0.025,1
3808,1002572,3,1,0,0,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,6,6,2,2,2,5,3,2,1
15,1002553,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,6,1,1,3,1,20,2,1
2539,3002791,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0.025,0.0125,1
3809,3002772,6,2,1,0,1,2,1,1,0,2,2,1,2,4,1,0,1,0,0,1,1,2,0,0,0,1,0,5,8,3,5,5,6,6,5,1
4038,1000606,2,1,0,1,0,2,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,0,5,0,0,2,3,3,3,3,4,0.5,0.39,1
2558,3002444,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,4,10,2,2
3769,1002068,8,2,0,0,0,8,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,6,4,4,5,6,4,2,1
3742,3001057,2,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,10,2,2,2,10,0.151,0.0151,1
1964,3001688,4,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,2,5,3,3,6,5,5,4,1
1530,1001199,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,0,4,6,0.15,0.075,1
3795,3001396,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1
3774,3001268,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,3,0.2,0.1,1
1542,1000623,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0.225,0.112,1
3802,1000281,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,2,2,3,0.15,0.15,1
3778,3001724,2,3,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,5,8,2,2,1
1535,1000863,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,0.45,0.3375,1
2307,1001574,9,3,1,0,2,1,0,0,0,0,0,1,12,3,0,3,0,0,0,0,1,0,0,0,0,0,0,2,5,3,10,17,8,103,103,1
1298,1002426,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,2,0.5,0.5,1
981,1002172,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.125,0,1
980,1002170,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,5,0.375,0.125,1
800,1000537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,0.25,0,1
1567,1002193,5,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,2,4,5,0.25,0.15,1
1737,1002473,3,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5,0,2,2,3,0.75,0.5,1
2811,1002158,8,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,2,6,4,4,4,4,5,3,2
938,1002448,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,4,0.5,0.25,1
2376,1001748,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,2,1
2869,1002915,7,3,0,1,1,2,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,2,0,0,0,0,0,2,10,7,8,6,15,10,3,1
2231,1001591,10,1,0,0,0,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,2,1
3548,1001563,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,2,6,1,7
978,1002171,1,0,1,0,0,0,1,10,0,0,0,0,1,11,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,2.5,0.0625,1
304,1000439,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.25,0.125,1
1286,1002479,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,0,3,0.5,0.5,1
2908,1002913,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,6,4,2,3,3,20,3,1
2375,1001747,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,1.5,1
776,1000668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.125,2
775,1000669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.25,0.125,1
160,1000458,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.25,0.25,1
3163,1001326,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0.5,2
167,1001679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,10,0.25,0,1
1297,1002145,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,2,4,0.5,0.5,1
341,1000453,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,4,6,6,2,1,1,1
48,1000310,2,1,0,1,0,2,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,1,0,2,5,0,1,5,2,1,0.5,1
1929,1002434,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,2,2,2,3,0.5,0.5,1
18,1001812,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,3,3,2,1.5,1
2870,1002436,5,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,5,4,3,2,1.5,1
352,1001778,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,3,3,5,0.5,0.5,1
2885,1002929,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,3,1,2,2,2,5,0,1
975,1000534,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0.125,0.0625,1
179,1001750,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,0,0,1,1,0,0,0,0,0,1,6,0,2,2,3,0.25,0.125,1
